location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Slovakia,SVK,4/24/2021,1429557,1013445,416112,26.18,18.56,7.62
Slovakia,SVK,4/3/2021,1022957,758827,264130,18.74,13.9,4.84
Slovakia,SVK,4/4/2021,1027053,762923,264130,18.81,13.97,4.84
Slovakia,SVK,4/5/2021,1027426,763292,264134,18.82,13.98,4.84
Slovakia,SVK,4/6/2021,1046925,779321,267604,19.18,14.27,4.9
Slovakia,SVK,4/7/2021,1068814,799017,269797,19.58,14.63,4.94
Slovakia,SVK,4/8/2021,1091988,814310,277678,20,14.92,5.09
Slovakia,SVK,4/9/2021,1117700,830633,287067,20.47,15.21,5.26
Slovenia,SVN,1/1/2021,11214,11214,\N,0.54,0.54,
Slovenia,SVN,1/10/2021,29923,29922,1,1.44,1.44,0
Slovenia,SVN,1/11/2021,30407,30406,1,1.46,1.46,0
Slovenia,SVN,1/12/2021,32211,32210,1,1.55,1.55,0
Slovenia,SVN,1/13/2021,36905,36903,2,1.78,1.78,0
Slovenia,SVN,1/14/2021,43573,43570,3,2.1,2.1,0
Slovenia,SVN,1/15/2021,48487,48337,150,2.33,2.33,0.01
Slovenia,SVN,1/16/2021,48811,48661,150,2.35,2.34,0.01
Slovenia,SVN,1/17/2021,48815,48665,150,2.35,2.34,0.01
Slovenia,SVN,1/18/2021,49043,48727,316,2.36,2.34,0.02
Slovenia,SVN,1/19/2021,51210,49282,1928,2.46,2.37,0.09
Slovenia,SVN,1/2/2021,11618,11618,\N,0.56,0.56,
Slovenia,SVN,1/20/2021,55884,50435,5449,2.69,2.43,0.26
Slovenia,SVN,1/21/2021,60588,51757,8831,2.91,2.49,0.42
Slovenia,SVN,1/22/2021,62763,52964,9799,3.02,2.55,0.47
Slovenia,SVN,1/23/2021,63475,53193,10282,3.05,2.56,0.49
Slovenia,SVN,1/24/2021,63624,53209,10415,3.06,2.56,0.5
Slovenia,SVN,1/25/2021,63631,53212,10419,3.06,2.56,0.5
Slovenia,SVN,1/26/2021,65464,53300,12164,3.15,2.56,0.59
Slovenia,SVN,1/27/2021,70512,53589,16923,3.39,2.58,0.81
Slovenia,SVN,1/28/2021,76616,54115,22501,3.69,2.6,1.08
Slovenia,SVN,1/29/2021,81186,54684,26502,3.91,2.63,1.27
Slovenia,SVN,1/3/2021,12173,12173,\N,0.59,0.59,
Slovenia,SVN,1/30/2021,81302,54695,26607,3.91,2.63,1.28
Slovenia,SVN,1/31/2021,81304,54695,26609,3.91,2.63,1.28
Slovenia,SVN,1/4/2021,13253,13253,\N,0.64,0.64,
Slovenia,SVN,1/5/2021,15718,15718,\N,0.76,0.76,
Slovenia,SVN,1/6/2021,20996,20996,\N,1.01,1.01,
Slovenia,SVN,1/7/2021,26452,26452,\N,1.27,1.27,
Slovenia,SVN,1/8/2021,29668,29667,1,1.43,1.43,0
Slovenia,SVN,1/9/2021,29922,29921,1,1.44,1.44,0
Slovenia,SVN,12/27/2020,6040,6040,\N,0.29,0.29,
Slovenia,SVN,12/28/2020,7587,7587,\N,0.36,0.36,
Slovenia,SVN,12/29/2020,8823,8823,\N,0.42,0.42,
Slovenia,SVN,12/30/2020,9211,9211,\N,0.44,0.44,
Slovenia,SVN,12/31/2020,11064,11064,\N,0.53,0.53,
Slovenia,SVN,2/1/2021,81357,54718,26639,3.91,2.63,1.28
Slovenia,SVN,2/10/2021,104629,59023,45606,5.03,2.84,2.19
Slovenia,SVN,2/11/2021,113215,65845,47370,5.45,3.17,2.28
Slovenia,SVN,2/12/2021,121825,72717,49108,5.86,3.5,2.36
Slovenia,SVN,2/13/2021,122724,73427,49297,5.9,3.53,2.37
Slovenia,SVN,2/14/2021,122756,73443,49313,5.9,3.53,2.37
Slovenia,SVN,2/15/2021,122843,73522,49321,5.91,3.54,2.37
Slovenia,SVN,2/16/2021,123958,74566,49392,5.96,3.59,2.38
Slovenia,SVN,2/17/2021,129489,79474,50015,6.23,3.82,2.41
Slovenia,SVN,2/18/2021,138515,87774,50741,6.66,4.22,2.44
Slovenia,SVN,2/19/2021,145259,93919,51340,6.99,4.52,2.47
Slovenia,SVN,2/2/2021,82471,54735,27736,3.97,2.63,1.33
Slovenia,SVN,2/20/2021,147797,96438,51359,7.11,4.64,2.47
Slovenia,SVN,2/21/2021,147798,96439,51359,7.11,4.64,2.47
Slovenia,SVN,2/22/2021,148273,96911,51362,7.13,4.66,2.47
Slovenia,SVN,2/23/2021,149801,98432,51369,7.21,4.73,2.47
Slovenia,SVN,2/24/2021,156768,105214,51554,7.54,5.06,2.48
Slovenia,SVN,2/25/2021,167706,115962,51744,8.07,5.58,2.49
Slovenia,SVN,2/26/2021,175470,123183,52287,8.44,5.93,2.52
Slovenia,SVN,2/27/2021,176396,124099,52297,8.48,5.97,2.52
Slovenia,SVN,2/28/2021,176396,124099,52297,8.48,5.97,2.52
Slovenia,SVN,2/3/2021,87272,54933,32339,4.2,2.64,1.56
Slovenia,SVN,2/4/2021,94667,55593,39074,4.55,2.67,1.88
Slovenia,SVN,2/5/2021,100309,56014,44295,4.83,2.69,2.13
Slovenia,SVN,2/6/2021,100910,56043,44867,4.85,2.7,2.16
Slovenia,SVN,2/7/2021,100910,56043,44867,4.85,2.7,2.16
Slovenia,SVN,2/8/2021,101308,56441,44867,4.87,2.71,2.16
Slovenia,SVN,2/9/2021,101427,56529,44898,4.88,2.72,2.16
Slovenia,SVN,3/1/2021,177534,125237,52297,8.54,6.02,2.52
Slovenia,SVN,3/10/2021,226246,156401,69845,10.88,7.52,3.36
Slovenia,SVN,3/11/2021,240197,162506,77691,11.55,7.82,3.74
Slovenia,SVN,3/12/2021,253687,170888,82799,12.2,8.22,3.98
Slovenia,SVN,3/13/2021,262016,177056,84960,12.6,8.52,4.09
Slovenia,SVN,3/14/2021,262016,177056,84960,12.6,8.52,4.09
Slovenia,SVN,3/15/2021,263644,178391,85253,12.68,8.58,4.1
Slovenia,SVN,3/16/2021,264695,178661,86034,12.73,8.59,4.14
Slovenia,SVN,3/17/2021,270829,179114,91715,13.03,8.62,4.41
Slovenia,SVN,3/18/2021,280900,180798,100102,13.51,8.7,4.82
Slovenia,SVN,3/19/2021,288370,183796,104574,13.87,8.84,5.03
Slovenia,SVN,3/2/2021,179710,127402,52308,8.64,6.13,2.52
Slovenia,SVN,3/20/2021,292603,187851,104752,14.07,9.04,5.04
Slovenia,SVN,3/21/2021,292603,187851,104752,14.07,9.04,5.04
Slovenia,SVN,3/22/2021,293731,188970,104761,14.13,9.09,5.04
Slovenia,SVN,3/23/2021,297978,192905,105073,14.33,9.28,5.05
Slovenia,SVN,3/24/2021,307880,200229,107651,14.81,9.63,5.18
Slovenia,SVN,3/25/2021,322264,212089,110175,15.5,10.2,5.3
Slovenia,SVN,3/26/2021,338243,225786,112457,16.27,10.86,5.41
Slovenia,SVN,3/27/2021,345488,232538,112950,16.62,11.19,5.43
Slovenia,SVN,3/28/2021,346749,233796,112953,16.68,11.25,5.43
Slovenia,SVN,3/29/2021,347880,234920,112960,16.73,11.3,5.43
Slovenia,SVN,3/3/2021,187142,133952,53190,9,6.44,2.56
Slovenia,SVN,3/30/2021,355726,242449,113277,17.11,11.66,5.45
Slovenia,SVN,3/31/2021,370350,255767,114583,17.81,12.3,5.51
Slovenia,SVN,3/4/2021,198430,140672,57758,9.54,6.77,2.78
Slovenia,SVN,3/5/2021,208724,145282,63442,10.04,6.99,3.05
Slovenia,SVN,3/6/2021,210662,146626,64036,10.13,7.05,3.08
Slovenia,SVN,3/7/2021,210662,146626,64036,10.13,7.05,3.08
Slovenia,SVN,3/8/2021,212466,148036,64430,10.22,7.12,3.1
Slovenia,SVN,3/9/2021,216646,151721,64925,10.42,7.3,3.12
Slovenia,SVN,4/1/2021,389670,272429,117241,18.74,13.1,5.64
Slovenia,SVN,4/10/2021,459707,337515,122192,22.11,16.24,5.88
Slovenia,SVN,4/11/2021,461327,339122,122205,22.19,16.31,5.88
Slovenia,SVN,4/12/2021,463180,340771,122409,22.28,16.39,5.89
Slovenia,SVN,4/13/2021,466969,343836,123133,22.46,16.54,5.92
Slovenia,SVN,4/14/2021,478494,351550,126944,23.02,16.91,6.11
Slovenia,SVN,4/15/2021,497844,360970,136874,23.95,17.36,6.58
Slovenia,SVN,4/16/2021,511660,369139,142521,24.61,17.76,6.86
Slovenia,SVN,4/17/2021,517802,371647,146155,24.91,17.88,7.03
Slovenia,SVN,4/18/2021,519081,372919,146162,24.97,17.94,7.03
Slovenia,SVN,4/19/2021,521778,375243,146535,25.1,18.05,7.05
Slovenia,SVN,4/2/2021,401574,282246,119328,19.32,13.58,5.74
Slovenia,SVN,4/20/2021,528518,380509,148009,25.42,18.3,7.12
Slovenia,SVN,4/21/2021,544712,387840,156872,26.2,18.66,7.55
Slovenia,SVN,4/22/2021,563474,395599,167875,27.1,19.03,8.08
Slovenia,SVN,4/23/2021,579921,405885,174036,27.9,19.52,8.37
Slovenia,SVN,4/24/2021,582543,408131,174412,28.02,19.63,8.39
Slovenia,SVN,4/3/2021,404559,285212,119347,19.46,13.72,5.74
Slovenia,SVN,4/4/2021,406151,286802,119349,19.54,13.8,5.74
Slovenia,SVN,4/5/2021,406151,286802,119349,19.54,13.8,5.74
Slovenia,SVN,4/6/2021,408961,289252,119709,19.67,13.91,5.76
Slovenia,SVN,4/7/2021,415099,295371,119728,19.97,14.21,5.76
Slovenia,SVN,4/8/2021,430413,310037,120376,20.7,14.91,5.79
Slovenia,SVN,4/9/2021,450528,328465,122063,21.67,15.8,5.87
Solomon Islands,SLB,3/23/2021,0,0,\N,0,0,
Solomon Islands,SLB,3/24/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/25/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/26/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/27/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/28/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/29/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/30/2021,\N,\N,\N,,,
Solomon Islands,SLB,3/31/2021,2000,2000,\N,0.29,0.29,
Somalia,SOM,4/17/2021,117567,117567,\N,0.74,0.74,
South Africa,ZAF,2/16/2021,0,0,\N,0,0,
South Africa,ZAF,2/17/2021,\N,\N,\N,,,
South Africa,ZAF,2/18/2021,2260,2260,2260,0,0,0
South Africa,ZAF,2/19/2021,6524,6524,6524,0.01,0.01,0.01
South Africa,ZAF,2/20/2021,10414,10414,10414,0.02,0.02,0.02
South Africa,ZAF,2/21/2021,15388,15388,15388,0.03,0.03,0.03
South Africa,ZAF,2/22/2021,23059,23059,23059,0.04,0.04,0.04
South Africa,ZAF,2/23/2021,32315,32315,32315,0.05,0.05,0.05
South Africa,ZAF,2/24/2021,41809,41809,41809,0.07,0.07,0.07
South Africa,ZAF,2/25/2021,52647,52647,52647,0.09,0.09,0.09
South Africa,ZAF,2/26/2021,63648,63648,63648,0.11,0.11,0.11
South Africa,ZAF,2/27/2021,67303,67303,67303,0.11,0.11,0.11
South Africa,ZAF,2/28/2021,70527,70527,70527,0.12,0.12,0.12
South Africa,ZAF,3/1/2021,73047,73047,73047,0.12,0.12,0.12
South Africa,ZAF,3/10/2021,128887,128887,128887,0.22,0.22,0.22
South Africa,ZAF,3/11/2021,138014,138014,138014,0.23,0.23,0.23
South Africa,ZAF,3/12/2021,145215,145215,145215,0.24,0.24,0.24
South Africa,ZAF,3/13/2021,145544,145544,145544,0.25,0.25,0.25
South Africa,ZAF,3/14/2021,\N,\N,\N,,,
South Africa,ZAF,3/15/2021,147753,147753,147753,0.25,0.25,0.25
South Africa,ZAF,3/16/2021,157286,157286,157286,0.27,0.27,0.27
South Africa,ZAF,3/17/2021,168413,168413,168413,0.28,0.28,0.28
South Africa,ZAF,3/18/2021,177275,177275,177275,0.3,0.3,0.3
South Africa,ZAF,3/19/2021,182983,182983,182983,0.31,0.31,0.31
South Africa,ZAF,3/2/2021,76037,76037,76037,0.13,0.13,0.13
South Africa,ZAF,3/20/2021,\N,\N,\N,,,
South Africa,ZAF,3/21/2021,\N,\N,\N,,,
South Africa,ZAF,3/22/2021,\N,\N,\N,,,
South Africa,ZAF,3/23/2021,194257,194257,194257,0.33,0.33,0.33
South Africa,ZAF,3/24/2021,207808,207808,207808,0.35,0.35,0.35
South Africa,ZAF,3/25/2021,220129,220129,220129,0.37,0.37,0.37
South Africa,ZAF,3/26/2021,231002,231002,231002,0.39,0.39,0.39
South Africa,ZAF,3/27/2021,231605,231605,231605,0.39,0.39,0.39
South Africa,ZAF,3/28/2021,\N,\N,\N,,,
South Africa,ZAF,3/29/2021,239665,239665,239665,0.4,0.4,0.4
South Africa,ZAF,3/3/2021,83570,83570,83570,0.14,0.14,0.14
South Africa,ZAF,3/30/2021,251707,251707,251707,0.42,0.42,0.42
South Africa,ZAF,3/31/2021,263878,263878,263878,0.44,0.44,0.44
South Africa,ZAF,3/4/2021,92029,92029,92029,0.16,0.16,0.16
South Africa,ZAF,3/5/2021,100180,100180,100180,0.17,0.17,0.17
South Africa,ZAF,3/6/2021,101573,101573,101573,0.17,0.17,0.17
South Africa,ZAF,3/7/2021,101573,101573,101573,0.17,0.17,0.17
South Africa,ZAF,3/8/2021,101841,101841,101841,0.17,0.17,0.17
South Africa,ZAF,3/9/2021,107054,107054,107054,0.18,0.18,0.18
South Africa,ZAF,4/1/2021,269102,269102,269102,0.45,0.45,0.45
South Africa,ZAF,4/10/2021,288406,288406,288406,0.49,0.49,0.49
South Africa,ZAF,4/11/2021,\N,\N,\N,,,
South Africa,ZAF,4/12/2021,289787,289787,289787,0.49,0.49,0.49
South Africa,ZAF,4/13/2021,292623,292623,292623,0.49,0.49,0.49
South Africa,ZAF,4/2/2021,\N,\N,\N,,,
South Africa,ZAF,4/3/2021,\N,\N,\N,,,
South Africa,ZAF,4/4/2021,\N,\N,\N,,,
South Africa,ZAF,4/5/2021,\N,\N,\N,,,
South Africa,ZAF,4/6/2021,272438,272438,272438,0.46,0.46,0.46
South Africa,ZAF,4/7/2021,278909,278909,278909,0.47,0.47,0.47
South Africa,ZAF,4/8/2021,283629,283629,283629,0.48,0.48,0.48
South Africa,ZAF,4/9/2021,288368,288368,288368,0.49,0.49,0.49
South America,OWID_SAM,1/1/2021,40662,8649,\N,0.01,0,
South America,OWID_SAM,1/10/2021,118244,10702,\N,0.03,0,
South America,OWID_SAM,1/11/2021,118244,10702,\N,0.03,0,
South America,OWID_SAM,1/12/2021,118244,10702,\N,0.03,0,
South America,OWID_SAM,1/13/2021,178565,10703,1029,0.04,0,0
South America,OWID_SAM,1/14/2021,185479,12821,5825,0.04,0,0
South America,OWID_SAM,1/15/2021,222836,13778,8299,0.05,0,0
South America,OWID_SAM,1/16/2021,222926,13801,8366,0.05,0,0
South America,OWID_SAM,1/17/2021,223038,13913,8366,0.05,0,0
South America,OWID_SAM,1/18/2021,235081,25956,8366,0.05,0.01,0
South America,OWID_SAM,1/19/2021,264799,55672,8368,0.06,0.01,0
South America,OWID_SAM,1/2/2021,40662,8649,\N,0.01,0,
South America,OWID_SAM,1/20/2021,338355,325593,12762,0.08,0.08,0
South America,OWID_SAM,1/21/2021,467183,442463,24720,0.11,0.1,0.01
South America,OWID_SAM,1/22/2021,590939,557425,33514,0.14,0.13,0.01
South America,OWID_SAM,1/23/2021,891298,853742,37556,0.21,0.2,0.01
South America,OWID_SAM,1/24/2021,962205,921850,40355,0.22,0.21,0.01
South America,OWID_SAM,1/25/2021,1059874,1017839,42035,0.25,0.24,0.01
South America,OWID_SAM,1/26/2021,1222259,1172982,49277,0.28,0.27,0.01
South America,OWID_SAM,1/27/2021,1518323,1462213,56110,0.35,0.34,0.01
South America,OWID_SAM,1/28/2021,1849304,1787453,61851,0.43,0.41,0.01
South America,OWID_SAM,1/29/2021,2082488,1995307,75988,0.48,0.46,0.02
South America,OWID_SAM,1/3/2021,40662,8649,\N,0.01,0,
South America,OWID_SAM,1/30/2021,2440045,2264842,95766,0.57,0.53,0.02
South America,OWID_SAM,1/31/2021,2510921,2387552,95766,0.58,0.55,0.02
South America,OWID_SAM,1/4/2021,48653,9054,\N,0.01,0,
South America,OWID_SAM,1/5/2021,50096,10497,\N,0.01,0,
South America,OWID_SAM,1/6/2021,50301,10702,\N,0.01,0,
South America,OWID_SAM,1/7/2021,50301,10702,\N,0.01,0,
South America,OWID_SAM,1/8/2021,118244,10702,\N,0.03,0,
South America,OWID_SAM,1/9/2021,118244,10702,\N,0.03,0,
South America,OWID_SAM,12/24/2020,420,420,\N,0,0,
South America,OWID_SAM,12/25/2020,5198,5198,\N,0,0,
South America,OWID_SAM,12/26/2020,8338,8338,\N,0,0,
South America,OWID_SAM,12/27/2020,8649,8649,\N,0,0,
South America,OWID_SAM,12/28/2020,8649,8649,\N,0,0,
South America,OWID_SAM,12/29/2020,9349,8649,\N,0,0,
South America,OWID_SAM,12/30/2020,9349,8649,\N,0,0,
South America,OWID_SAM,12/31/2020,40662,8649,\N,0.01,0,
South America,OWID_SAM,2/1/2021,2571139,2449207,104679,0.6,0.57,0.02
South America,OWID_SAM,2/10/2021,6094703,5790286,300857,1.41,1.34,0.07
South America,OWID_SAM,2/11/2021,6713396,6356636,346593,1.56,1.48,0.08
South America,OWID_SAM,2/12/2021,7283194,6883788,389239,1.69,1.6,0.09
South America,OWID_SAM,2/13/2021,7775326,7296277,468882,1.81,1.69,0.11
South America,OWID_SAM,2/14/2021,7900070,7402392,487511,1.83,1.72,0.11
South America,OWID_SAM,2/15/2021,8236901,7715457,511277,1.91,1.79,0.12
South America,OWID_SAM,2/16/2021,8781703,8192192,579344,2.04,1.9,0.13
South America,OWID_SAM,2/17/2021,9250359,8386552,853622,2.15,1.95,0.2
South America,OWID_SAM,2/18/2021,9769250,8724439,1024709,2.27,2.03,0.24
South America,OWID_SAM,2/19/2021,10314068,9076455,1206139,2.39,2.11,0.28
South America,OWID_SAM,2/2/2021,2753594,2647316,104685,0.64,0.61,0.02
South America,OWID_SAM,2/20/2021,10677809,9258391,1376111,2.48,2.15,0.32
South America,OWID_SAM,2/21/2021,10840784,9336788,1454002,2.52,2.17,0.34
South America,OWID_SAM,2/22/2021,11063645,9515833,1492479,2.57,2.21,0.35
South America,OWID_SAM,2/23/2021,11481006,9805744,1616945,2.67,2.28,0.38
South America,OWID_SAM,2/24/2021,11897085,10073989,1762405,2.76,2.34,0.41
South America,OWID_SAM,2/25/2021,12311406,10307242,1927840,2.86,2.39,0.45
South America,OWID_SAM,2/26/2021,12797535,10607725,2098310,2.97,2.46,0.49
South America,OWID_SAM,2/27/2021,13148741,10789885,2234647,3.05,2.5,0.52
South America,OWID_SAM,2/28/2021,13318276,10909143,2268388,3.09,2.53,0.53
South America,OWID_SAM,2/3/2021,3175796,3049459,122777,0.74,0.71,0.03
South America,OWID_SAM,2/4/2021,3953982,3791602,158820,0.92,0.88,0.04
South America,OWID_SAM,2/5/2021,4125176,3962126,159490,0.96,0.92,0.04
South America,OWID_SAM,2/6/2021,4506873,4324275,179038,1.05,1,0.04
South America,OWID_SAM,2/7/2021,4697577,4479309,214708,1.09,1.04,0.05
South America,OWID_SAM,2/8/2021,4993099,4749617,239922,1.16,1.1,0.06
South America,OWID_SAM,2/9/2021,5475025,5203311,268154,1.27,1.21,0.06
South America,OWID_SAM,3/1/2021,13575279,11135883,2280096,3.15,2.59,0.53
South America,OWID_SAM,3/10/2021,19267852,14501451,4286151,4.47,3.37,1
South America,OWID_SAM,3/11/2021,20380663,15111738,4679717,4.73,3.51,1.09
South America,OWID_SAM,3/12/2021,21529879,15752812,5083577,5,3.66,1.18
South America,OWID_SAM,3/13/2021,22141049,16856840,5284209,5.14,3.91,1.23
South America,OWID_SAM,3/14/2021,22361163,17022421,5338742,5.19,3.95,1.24
South America,OWID_SAM,3/15/2021,23417560,17656095,5761465,5.44,4.1,1.34
South America,OWID_SAM,3/16/2021,24080783,18024940,6055843,5.59,4.18,1.41
South America,OWID_SAM,3/17/2021,25465393,18888470,6576923,5.91,4.38,1.53
South America,OWID_SAM,3/18/2021,26404709,19533138,6871571,6.13,4.53,1.6
South America,OWID_SAM,3/19/2021,27320390,20170216,7150174,6.34,4.68,1.66
South America,OWID_SAM,3/2/2021,14252235,11659074,2423542,3.31,2.71,0.56
South America,OWID_SAM,3/20/2021,27714108,20495259,7218849,6.43,4.76,1.68
South America,OWID_SAM,3/21/2021,27930815,20660432,7270383,6.48,4.8,1.69
South America,OWID_SAM,3/22/2021,28867887,21340300,7527587,6.7,4.95,1.75
South America,OWID_SAM,3/23/2021,30443876,22643359,7800517,7.07,5.26,1.81
South America,OWID_SAM,3/24/2021,31662047,23605308,8056739,7.35,5.48,1.87
South America,OWID_SAM,3/25/2021,32700463,24403509,8296954,7.59,5.67,1.93
South America,OWID_SAM,3/26/2021,33753745,25260139,8493606,7.84,5.86,1.97
South America,OWID_SAM,3/27/2021,34522010,25926578,8595402,8.01,6.02,2
South America,OWID_SAM,3/28/2021,34863206,26228940,8634266,8.09,6.09,2
South America,OWID_SAM,3/29/2021,35767312,26897940,8869372,8.3,6.24,2.06
South America,OWID_SAM,3/3/2021,15117393,12204216,2721697,3.51,2.83,0.63
South America,OWID_SAM,3/30/2021,36532192,27423546,9108646,8.48,6.37,2.11
South America,OWID_SAM,3/31/2021,38117766,28660397,9457369,8.85,6.65,2.2
South America,OWID_SAM,3/4/2021,16045396,12761365,3077556,3.72,2.96,0.71
South America,OWID_SAM,3/5/2021,16967414,13295363,3432200,3.94,3.09,0.8
South America,OWID_SAM,3/6/2021,17135857,13393948,3471498,3.98,3.11,0.81
South America,OWID_SAM,3/7/2021,17344310,13548296,3496614,4.03,3.15,0.81
South America,OWID_SAM,3/8/2021,17798232,13759331,3722822,4.13,3.19,0.86
South America,OWID_SAM,3/9/2021,18419476,14045967,3970414,4.28,3.26,0.92
South America,OWID_SAM,4/1/2021,38716890,29005005,9711885,8.99,6.73,2.25
South America,OWID_SAM,4/10/2021,50034248,36881677,13152571,11.62,8.56,3.05
South America,OWID_SAM,4/11/2021,50366636,37154368,13212268,11.69,8.63,3.07
South America,OWID_SAM,4/12/2021,51744178,37975963,13768215,12.01,8.82,3.2
South America,OWID_SAM,4/13/2021,55804830,40899328,14905502,12.95,9.49,3.46
South America,OWID_SAM,4/14/2021,57441791,41958674,15483117,13.33,9.74,3.59
South America,OWID_SAM,4/15/2021,57953039,42252936,15700103,13.45,9.81,3.64
South America,OWID_SAM,4/16/2021,58592865,42625951,15966914,13.6,9.9,3.71
South America,OWID_SAM,4/17/2021,58975891,42914719,16061172,13.69,9.96,3.73
South America,OWID_SAM,4/18/2021,60398765,43215816,17182949,14.02,10.03,3.99
South America,OWID_SAM,4/19/2021,61635500,43842554,17792946,14.31,10.18,4.13
South America,OWID_SAM,4/2/2021,40477465,30417552,10059913,9.4,7.06,2.34
South America,OWID_SAM,4/20/2021,62185401,44121704,18063697,14.44,10.24,4.19
South America,OWID_SAM,4/21/2021,63002807,44538455,18464352,14.63,10.34,4.29
South America,OWID_SAM,4/22/2021,64519436,45263342,19256094,14.98,10.51,4.47
South America,OWID_SAM,4/23/2021,67142694,46621191,20521503,15.59,10.82,4.76
South America,OWID_SAM,4/24/2021,67992726,47115090,20877636,15.78,10.94,4.85
South America,OWID_SAM,4/3/2021,40935790,30793817,10141973,9.5,7.15,2.35
South America,OWID_SAM,4/4/2021,41153161,30969020,10184141,9.55,7.19,2.36
South America,OWID_SAM,4/5/2021,42528991,31824331,10704660,9.87,7.39,2.49
South America,OWID_SAM,4/6/2021,43910115,32776754,11133361,10.19,7.61,2.58
South America,OWID_SAM,4/7/2021,45968318,34242543,11725775,10.67,7.95,2.72
South America,OWID_SAM,4/8/2021,47426532,35126969,12299563,11.01,8.15,2.86
South America,OWID_SAM,4/9/2021,48809379,35953270,12856109,11.33,8.35,2.98
South Korea,KOR,2/25/2021,0,0,\N,0,0,
South Korea,KOR,2/26/2021,18489,18489,\N,0.04,0.04,
South Korea,KOR,2/27/2021,20322,20322,\N,0.04,0.04,
South Korea,KOR,2/28/2021,21177,21177,\N,0.04,0.04,
South Korea,KOR,3/1/2021,\N,\N,\N,,,
South Korea,KOR,3/10/2021,500635,500635,\N,0.98,0.98,
South Korea,KOR,3/11/2021,546277,546277,\N,1.07,1.07,
South Korea,KOR,3/12/2021,583658,583658,\N,1.14,1.14,
South Korea,KOR,3/13/2021,587884,587884,\N,1.15,1.15,
South Korea,KOR,3/14/2021,588958,588958,\N,1.15,1.15,
South Korea,KOR,3/15/2021,602150,602150,\N,1.17,1.17,
South Korea,KOR,3/16/2021,621734,621734,\N,1.21,1.21,
South Korea,KOR,3/17/2021,641331,641331,\N,1.25,1.25,
South Korea,KOR,3/18/2021,659475,659475,\N,1.29,1.29,
South Korea,KOR,3/19/2021,675426,675426,\N,1.32,1.32,
South Korea,KOR,3/2/2021,87428,87428,\N,0.17,0.17,
South Korea,KOR,3/20/2021,676900,676587,313,1.32,1.32,0
South Korea,KOR,3/21/2021,677200,676607,593,1.32,1.32,0
South Korea,KOR,3/22/2021,681443,680560,883,1.33,1.33,0
South Korea,KOR,3/23/2021,705110,703612,1498,1.38,1.37,0
South Korea,KOR,3/24/2021,735815,733124,2691,1.44,1.43,0.01
South Korea,KOR,3/25/2021,771284,767451,3833,1.5,1.5,0.01
South Korea,KOR,3/26/2021,797506,792274,5232,1.56,1.55,0.01
South Korea,KOR,3/27/2021,799090,793858,5232,1.56,1.55,0.01
South Korea,KOR,3/28/2021,799198,793966,5232,1.56,1.55,0.01
South Korea,KOR,3/29/2021,828599,822448,6151,1.62,1.6,0.01
South Korea,KOR,3/3/2021,154421,154421,\N,0.3,0.3,
South Korea,KOR,3/30/2021,860387,852202,8185,1.68,1.66,0.02
South Korea,KOR,3/31/2021,889546,876573,12973,1.74,1.71,0.03
South Korea,KOR,3/4/2021,225853,225853,\N,0.44,0.44,
South Korea,KOR,3/5/2021,296380,296380,\N,0.58,0.58,
South Korea,KOR,3/6/2021,314656,314656,\N,0.61,0.61,
South Korea,KOR,3/7/2021,316865,316865,\N,0.62,0.62,
South Korea,KOR,3/8/2021,383346,383346,\N,0.75,0.75,
South Korea,KOR,3/9/2021,446941,446941,\N,0.87,0.87,
South Korea,KOR,4/1/2021,933924,914069,19855,1.82,1.78,0.04
South Korea,KOR,4/10/2021,1217460,1156950,60510,2.37,2.26,0.12
South Korea,KOR,4/11/2021,1217766,1157255,60511,2.38,2.26,0.12
South Korea,KOR,4/12/2021,1255899,1195342,60557,2.45,2.33,0.12
South Korea,KOR,4/13/2021,1299632,1239065,60567,2.53,2.42,0.12
South Korea,KOR,4/14/2021,1346478,1285909,60569,2.63,2.51,0.12
South Korea,KOR,4/15/2021,1440224,1379653,60571,2.81,2.69,0.12
South Korea,KOR,4/16/2021,1543546,1482969,60577,3.01,2.89,0.12
South Korea,KOR,4/17/2021,1573088,1512503,60585,3.07,2.95,0.12
South Korea,KOR,4/18/2021,1577975,1517390,60585,3.08,2.96,0.12
South Korea,KOR,4/19/2021,1700076,1639490,60586,3.32,3.2,0.12
South Korea,KOR,4/2/2021,979936,953556,26380,1.91,1.86,0.05
South Korea,KOR,4/20/2021,1832004,1771407,60597,3.57,3.46,0.12
South Korea,KOR,4/21/2021,1964389,1903767,60622,3.83,3.71,0.12
South Korea,KOR,4/22/2021,2114700,2035549,79151,4.12,3.97,0.15
South Korea,KOR,4/23/2021,2294259,2195492,98767,4.47,4.28,0.19
South Korea,KOR,4/24/2021,2365177,2260639,104538,4.61,4.41,0.2
South Korea,KOR,4/3/2021,989381,962083,27298,1.93,1.88,0.05
